scorer,DeepCut_resnet50_dlc_webcam_analysisAug5shuffle1_150000,DeepCut_resnet50_dlc_webcam_analysisAug5shuffle1_150000,DeepCut_resnet50_dlc_webcam_analysisAug5shuffle1_150000,DeepCut_resnet50_dlc_webcam_analysisAug5shuffle1_150000,DeepCut_resnet50_dlc_webcam_analysisAug5shuffle1_150000,DeepCut_resnet50_dlc_webcam_analysisAug5shuffle1_150000,DeepCut_resnet50_dlc_webcam_analysisAug5shuffle1_150000,DeepCut_resnet50_dlc_webcam_analysisAug5shuffle1_150000,DeepCut_resnet50_dlc_webcam_analysisAug5shuffle1_150000
bodyparts,elbow,elbow,elbow,wrist,wrist,wrist,hand,hand,hand
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood
60,175.6942331790924,381.4328455924988,0.0023911595344543457,3.7663593739271164,252.31067031621933,0.025182068347930908,163.89670349657536,378.88912856578827,0.9997330904006958
61,176.5576581954956,382.2486321926117,0.004692792892456055,3.8825618401169777,252.72930073738098,0.04460710287094116,163.91940563172102,378.63257598876953,0.9728127717971802
62,173.7025022506714,393.00754380226135,0.004922389984130859,3.840146452188492,252.99006348848343,0.09023657441139221,163.98277431167662,378.0341725349426,0.9855399131774902
63,397.46898198127747,401.1034083366394,0.029781222343444824,3.5467787086963654,252.8720964193344,0.06462869048118591,163.99358217790723,378.8426332473755,0.9409285187721252
64,174.29697918891907,393.5688307285309,0.03104102611541748,3.5098868906497955,252.8807487487793,0.0377771258354187,164.48586615920067,379.15077209472656,0.9952306151390076
65,357.33929193019867,397.21493446826935,0.08019131422042847,3.478102207183838,252.58854812383652,0.039100319147109985,166.72778844833374,380.74677354097366,0.9998611211776733
66,353.859486579895,400.91975259780884,0.06058704853057861,3.479912757873535,252.55827397108078,0.03624987602233887,166.71727204322815,380.6954748034477,0.9999223351478577
67,357.81603968143463,396.35383239388466,0.03809037804603577,2.9081043004989624,252.895354449749,0.011138826608657837,169.0221185684204,383.21647453308105,0.9997138977050781
68,188.82115769386292,391.50095081329346,0.047261983156204224,189.58827197551727,384.2746820449829,0.06086874008178711,171.36388301849365,383.9548964500427,0.9999887943267822
69,176.68221378326416,394.76332890987396,0.10376811027526855,3.2498313188552856,252.23221364617348,0.019767701625823975,171.81526838243008,385.37664270401,0.9615718126296997
70,188.85700154304504,397.4654223918915,0.19882869720458984,3.4409967064857483,252.56200683116913,0.019436538219451904,408.33705377578735,389.2890158891678,0.9999240636825562
71,189.3146185874939,398.17116117477417,0.3242543935775757,3.4019002318382263,252.7649518251419,0.03260868787765503,414.96494913101196,377.2150032520294,0.7148582935333252
72,192.71778106689453,398.49827218055725,0.1508130431175232,3.804178386926651,253.33370172977448,0.011746257543563843,171.62790194153786,387.3286309838295,0.9274345636367798
73,196.6196318268776,399.351708650589,0.4715927839279175,3.814051166176796,253.31543600559235,0.01417618989944458,174.79388332366943,387.5849248468876,0.9724511504173279
74,193.03858757019043,397.32233214378357,0.07701548933982849,3.9200726449489594,252.3980750143528,0.013083726167678833,175.52730894088745,386.5126795768738,0.9925520420074463
75,190.06131839752197,396.96159422397614,0.012072443962097168,3.9682589061558247,251.81608371436596,0.015652120113372803,176.18256211280823,383.55711698532104,0.9992769956588745
76,375.9461290836334,382.630158662796,0.15318596363067627,2.8032443523406982,252.3174319267273,0.0009663403034210205,176.60757064819336,378.2320156097412,0.005837142467498779
77,376.16166162490845,382.884628534317,0.10388720035552979,2.752673864364624,252.3158948123455,0.0008723437786102295,176.4930260181427,377.3766050338745,0.0040416717529296875
78,372.5664102435112,382.4049119949341,0.9726605415344238,2.609020471572876,252.97880858182907,0.0015834569931030273,179.73530307412148,371.43969374895096,0.03195673227310181
79,374.8284547328949,379.67544263601303,0.993209958076477,2.7178765535354614,252.57458865642548,0.0027419626712799072,187.0825902223587,364.24050809442997,0.6360822916030884
80,375.73660588264465,375.9584369659424,0.9984701871871948,2.343787908554077,250.6219061613083,0.0007194578647613525,186.26765489578247,357.12731099128723,0.9780484437942505
81,370.1447834968567,375.7514772415161,0.9152950644493103,213.91123485565186,351.6546289920807,0.046829044818878174,190.49441957473755,351.27870440483093,0.9999392628669739
82,374.23312616348267,371.13982236385345,0.9958337545394897,219.14506620168686,338.9185800552368,0.9962426424026489,193.32487058639526,340.31831407546997,0.9965811371803284
83,375.60530948638916,364.0133995404467,0.9998942613601685,224.25514006614685,331.5999241769314,0.9847443699836731,194.83158123493195,333.7166098356247,0.9999992847442627
84,373.72365403175354,357.2184611558914,0.9999594688415527,226.48830771446228,318.72521567344666,0.9600769877433777,195.8874368071556,318.2966454029083,0.9999995231628418
85,374.80919647216797,349.1068238019943,0.8613936901092529,226.94968819618225,307.55062824487686,0.999817430973053,199.29624152183533,307.9656200222671,0.9999996423721313
86,372.67900478839874,344.57776832580566,0.9999988079071045,233.92962312698364,302.9173355102539,0.9999537467956543,206.72476649284363,299.44771933555603,1.0
87,373.1780526638031,344.6347510814667,0.9999986290931702,233.00708317756653,302.92487955093384,0.9998860359191895,206.86503648757935,299.62603598833084,0.9999998807907104
88,374.31416416168213,339.4862595796585,1.0,233.4681475162506,293.7919405698776,0.999997079372406,207.8384382724762,291.79469498991966,0.9999999403953552
89,376.5488200187683,334.62458848953247,0.9999991655349731,234.7090116739273,284.0208126306534,0.9999144077301025,209.64631962776184,281.4287021160126,0.9999996423721313
90,378.62385749816895,328.58854722976685,0.9999933838844299,237.83925580978394,275.02514362335205,0.9999886751174927,213.19808971881866,271.0712356567383,0.9999995231628418
91,377.5470037460327,322.62908017635345,0.9999953508377075,242.45891869068146,267.3919197320938,0.9999995827674866,218.73163783550262,263.4448986053467,0.9999973773956299
92,377.3049387931824,317.1310725212097,0.9999668598175049,243.63142743706703,258.559249997139,1.0,224.63672161102295,254.78702521324158,0.9999284744262695
93,378.54323041439056,312.38464164733887,0.9997292757034302,248.5467071533203,253.00149762630463,0.9999998807907104,227.0782498717308,246.65983057022095,1.0
94,383.36525535583496,308.8689376115799,0.9998883008956909,253.8492213487625,245.34653270244598,1.0,229.36234617233276,238.5123689174652,1.0
95,382.8695993423462,305.601948261261,0.9999819993972778,258.4598937034607,238.19640254974365,1.0,234.49957180023193,230.3081202507019,1.0
96,380.9707607626915,295.1595528125763,0.9999678134918213,266.8777394294739,222.64480543136597,0.9999999403953552,243.53806176781654,216.12895488739014,1.0
97,383.4715209007263,291.88311975449324,0.9999663233757019,269.93417143821716,217.31951475143433,0.9999998807907104,248.56266736984253,209.41650938987732,1.0
98,383.1239597797394,291.4496371746063,0.9999816417694092,269.8366208076477,217.27614212036133,0.9999998807907104,247.12587475776672,208.65771436691284,1.0
99,386.84859228134155,288.63252663612366,0.9994465112686157,271.8045527935028,211.5729550421238,1.0,251.25702607631683,202.65469789505005,1.0
100,387.31464046239853,284.7593495249748,0.9999698400497437,278.2487416267395,205.24343812465668,1.0,255.83902621269226,196.84946542978287,1.0
101,389.6578896045685,281.71906900405884,0.9999862909317017,282.3900681734085,200.9083423614502,1.0,258.9660530090332,192.2485866546631,1.0
102,391.0560624599457,280.7177460193634,0.9999699592590332,285.2147134542465,197.05792319774628,1.0,263.0591142177582,186.46051692962646,1.0
103,390.70056080818176,276.6619080901146,0.9999905228614807,289.01758646965027,194.43133926391602,1.0,267.0466356277466,182.99153804779053,1.0
104,390.9113185405731,274.75010323524475,0.9999713897705078,292.18439967930317,191.7154245376587,1.0,270.87183451652527,179.2083169221878,1.0
105,392.676607131958,273.8152976036072,0.9999930262565613,294.65202593803406,189.02821552753448,1.0,272.92032265663147,178.23301315307617,1.0
106,393.1239001750946,272.58665895462036,0.9999955892562866,297.9591176509857,187.9635227918625,1.0,275.39925795793533,176.5659098625183,1.0
107,394.1326276063919,271.599072933197,0.9999948740005493,299.7456066608429,186.82903385162354,1.0,277.55767917633057,174.51879024505615,1.0
108,396.3729727566242,272.21666836738586,0.9999696016311646,302.7825655937195,184.68196630477905,1.0,281.7895345687866,171.3333142399788,1.0
109,396.5457015633583,272.54080176353455,0.9999880790710449,302.83083391189575,184.83291053771973,1.0,281.8947420120239,171.3051159977913,1.0
110,396.54039162397385,273.26267647743225,0.999998927116394,303.29502534866333,184.43445253372192,1.0,282.72715950012207,171.09756845235825,1.0
111,396.21610660851,274.0848408937454,0.9999985694885254,303.61660838127136,184.54646825790405,1.0,283.92228876054287,171.5037665963173,1.0
112,396.88158267736435,275.95433815941215,0.9999921321868896,303.57547092437744,185.53573513031006,1.0,283.5036417543888,171.96352434158325,1.0
113,395.77901488542557,277.37623727321625,0.9994276762008667,302.173467874527,187.1357817053795,1.0,280.66175985336304,174.12226748466492,1.0
114,395.47609424591064,279.65039587020874,0.9991133213043213,300.7523064017296,188.91374439001083,0.9999999403953552,279.0000822544098,176.68185997009277,1.0
115,396.2182745039463,282.0155007839203,0.9995550513267517,298.3508651256561,190.5555784702301,1.0,275.9312349781394,178.6684192419052,1.0
116,395.4738427400589,284.4631384909153,0.9996563196182251,295.36397075653076,194.10179376602173,1.0,273.9381847381592,182.59371733665466,1.0
117,396.79396826028824,287.21189737319946,0.9998434782028198,293.1198947429657,197.51111793518066,1.0,270.63091492652893,187.49234694242477,1.0
118,396.1505495905876,289.17898297309875,0.9999970197677612,290.3782377243042,200.4365348815918,1.0,267.1324092745781,191.5878758430481,1.0
119,394.19853687286377,290.7476885318756,0.999998152256012,285.9716089963913,204.37476220726967,1.0,264.9212520122528,195.38624143600464,1.0
120,395.0698490142822,293.22826385498047,0.9999881982803345,283.8994829505682,208.53936624526978,1.0,263.04969787597656,199.3687686920166,1.0
121,394.9488434791565,296.5493085384369,0.9999902248382568,281.6869373321533,213.75302624702454,1.0,259.0701450705528,204.29729425907135,1.0
122,393.85920000076294,298.117072224617,0.9999964237213135,278.52266335487366,216.41403770446777,1.0,256.84443712234497,207.87396264076233,1.0
123,392.9567918777466,300.46539187431335,0.9999961853027344,278.93497109413147,220.60879689455032,1.0,256.9551749229431,212.82790565490723,1.0
124,392.8650245666504,301.78762662410736,0.9998222589492798,276.8096262216568,224.03402280807495,1.0,254.84717917442322,216.71827840805054,1.0
125,390.1454544067383,303.55534744262695,0.9989776611328125,275.60420536994934,229.851842045784,1.0,253.2075653076172,222.19356727600098,1.0
126,389.92065584659576,307.2131950855255,0.9937301278114319,271.8066577911377,233.70777225494385,1.0,250.3352528810501,226.843279838562,1.0
127,393.121928691864,310.42311906814575,0.9971094131469727,273.62995314598083,240.11113357543945,1.0,248.82371854782104,231.39692330360413,1.0
128,393.17760848999023,312.4204592704773,0.9999122023582458,269.54955446720123,244.12627671658993,1.0,244.85370951890945,237.66198539733887,1.0
129,394.8359622955322,315.8634303957224,0.9999401569366455,267.9878506259993,252.56432002782822,0.9999998807907104,244.0688533782959,244.32615959644318,1.0
130,394.13068652153015,318.25637912750244,0.9999667406082153,263.51738715171814,258.9200360774994,1.0,241.40966320037842,254.14602541923523,0.9999998807907104
131,396.19082464277744,323.63851138949394,0.9999908208847046,260.60340487957,265.02978348731995,0.9999998807907104,238.766991853714,263.4857177734375,0.9999998807907104
132,395.71736282110214,326.4382004737854,0.9999962449073792,261.08445608615875,275.1524670124054,0.9999979734420776,234.45670747756958,270.9400317668915,0.9999997615814209
133,395.56072318553925,329.35399866104126,0.9999502897262573,258.32306957244873,281.0859441757202,0.999993622303009,233.8216450214386,277.94711327552795,1.0
134,394.96233224868774,332.30953255295753,0.9999971389770508,258.09464836120605,288.12728357315063,0.9999997615814209,233.1715428829193,285.6004112958908,1.0
135,392.5635404586792,335.1729154586792,0.9999962449073792,255.59494495391846,295.33042311668396,0.9999989867210388,231.56855821609497,293.2385482788086,1.0
136,391.74019837379456,337.48418283462524,0.9999994039535522,257.7662456035614,302.8247365951538,0.9999998807907104,231.93519186973572,300.910826086998,1.0
137,390.51479172706604,340.55887019634247,0.9999979138374329,252.1805403381586,308.03015346452594,0.9999997615814209,228.33475026488304,305.3538043498993,1.0
138,396.1826618462801,341.052552819252,0.9999979734420776,249.9780650138855,311.1710741519928,0.999847412109375,226.33746922016144,310.3631429672241,1.0
139,396.3702615201473,343.042982339859,0.9999985098838806,251.47054642438889,318.97609782218933,0.9996181726455688,226.52720737457275,315.704246789217,1.0
140,396.57296723127365,343.9760580062866,0.9999810457229614,256.3627197742462,320.5373361110687,0.9998428821563721,227.9487776979804,320.86233377456665,1.0
141,398.9396958351135,345.7102761268616,0.9986633062362671,252.04852230101824,325.7808656692505,0.99959397315979,225.72598910331726,323.5102979838848,1.0
142,398.33125352859497,347.6989832818508,0.99977707862854,252.44532775878906,328.303026676178,0.9842327833175659,226.791419506073,328.4934139251709,1.0
143,258.425243973732,340.1324952095747,0.9996262788772583,250.9124277830124,333.14236855506897,0.995023787021637,227.18442738056183,332.73234260082245,1.0
144,399.359322309494,349.7143130302429,0.9997917413711548,250.82375693321228,336.3239703178406,0.9976908564567566,226.07143342494965,336.6700897216797,1.0
145,399.619713306427,351.7886095046997,0.995093047618866,251.17822808027267,340.5097461938858,0.998271644115448,226.88901364803314,340.17052687704563,1.0
146,399.9095368385315,352.92794489860535,0.9962883591651917,250.5829712152481,343.70943331718445,0.8178380727767944,226.22903168201447,344.515154838562,0.9999995231628418
147,253.92201471328735,353.8316698074341,0.9997482895851135,253.89539241790771,349.635290145874,0.7632029056549072,225.740483045578,350.04557943344116,0.9999979138374329
148,398.56213665008545,356.8033113479614,0.9963433742523193,247.5852656364441,353.730815410614,0.8145374059677124,225.05470323562622,353.08075165748596,0.9999997615814209
149,397.4610677957535,357.73910450935364,0.9986097812652588,250.8904126882553,356.7137457728386,0.00420767068862915,223.54691123962402,356.762378513813,0.9999940395355225
150,397.57035422325134,357.58798694610596,0.9999257922172546,258.81139600276947,357.03304851055145,0.013550907373428345,227.60528260469437,359.5224859714508,0.9999229907989502
151,396.66456574201584,359.2416672706604,0.9974702000617981,257.4422514438629,361.0657784938812,0.009036660194396973,227.82159857451916,362.41623997688293,0.9997014999389648
152,319.45397210121155,367.0997145175934,0.9745349884033203,250.07083010673523,366.65267992019653,0.01629975438117981,227.75441811978817,364.9579202532768,0.999977171421051
153,252.73550766706467,370.04652070999146,0.9716689586639404,249.6078746318817,368.08416175842285,0.021734267473220825,228.91296297311783,366.41677594184875,0.9999693036079407
154,258.1077460050583,371.8499172478914,0.9997421503067017,255.22433757781982,365.84383630752563,0.0587562620639801,229.5774986743927,366.28820300102234,0.9956362247467041
155,258.6667740345001,372.46388390660286,0.9999220371246338,255.02859354019165,366.4366729259491,0.09947401285171509,228.79776811599731,368.46155166625977,0.9991967678070068
156,258.72024857997894,373.91149175167084,0.999279797077179,255.16617393493652,366.9068937301636,0.3094187378883362,229.5487380027771,369.38153553009033,0.999990701675415
157,259.05476582050323,374.37570428848267,0.9997102618217468,255.31915378570557,367.09669160842896,0.14925456047058105,228.41502940654755,369.9968409538269,0.9999864101409912
158,260.48337095975876,374.95589089393616,0.9998689293861389,250.23326981067657,369.5351619720459,0.1503235399723053,228.55137729644775,370.80954134464264,0.9999875426292419
159,261.19634568691254,375.3030924797058,0.9996870756149292,250.72707307338715,369.9602427482605,0.1808280646800995,228.7853153347969,370.946280837059,0.9999932050704956
160,260.963919878006,375.44312500953674,0.9998776316642761,250.5082767009735,370.05065298080444,0.06644827127456665,228.9253916144371,371.481626868248,0.9999527931213379
161,260.37980765104294,376.99722051620483,0.9995608329772949,252.09419675171375,372.1998769044876,0.1380525827407837,229.0172861814499,372.5368973016739,0.9999808073043823
162,260.2923204302788,378.13232946395874,0.9963268637657166,251.16247296333313,373.1229019165039,0.058181196451187134,229.39050137996674,373.630997300148,0.9999696016311646
163,261.0027333498001,378.18954944610596,0.9965564608573914,251.91488273441792,373.0196017026901,0.10502204298973083,229.19314527511597,373.31065011024475,0.9999628663063049
164,261.67734122276306,378.555212020874,0.9853851795196533,251.95513936504722,373.7292686700821,0.08506372570991516,229.89830255508423,374.5120234489441,0.9999266862869263
165,265.1508369445801,375.9621727466583,0.9921351671218872,251.99075352493674,373.2784081697464,0.16411513090133667,229.33050417900085,374.07878732681274,0.9999791383743286
166,265.75322794914246,375.4724979400635,0.9916305541992188,252.60892045497894,373.05917608737946,0.2791050672531128,228.82100069522858,373.5861701965332,0.9999796748161316
