scorer,DeepCut_resnet50_dlc_webcam_analysisAug5shuffle1_435000,DeepCut_resnet50_dlc_webcam_analysisAug5shuffle1_435000,DeepCut_resnet50_dlc_webcam_analysisAug5shuffle1_435000,DeepCut_resnet50_dlc_webcam_analysisAug5shuffle1_435000,DeepCut_resnet50_dlc_webcam_analysisAug5shuffle1_435000,DeepCut_resnet50_dlc_webcam_analysisAug5shuffle1_435000,DeepCut_resnet50_dlc_webcam_analysisAug5shuffle1_435000,DeepCut_resnet50_dlc_webcam_analysisAug5shuffle1_435000,DeepCut_resnet50_dlc_webcam_analysisAug5shuffle1_435000
bodyparts,elbow,elbow,elbow,wrist,wrist,wrist,hand,hand,hand
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood
47,49.682398080825806,311.62969851493835,0.13984858989715576,2.8168132305145264,290.9701508283615,0.03972935676574707,5.42403244972229,296.51839995384216,0.0015625953674316406
48,49.87539625167847,311.3216450214386,0.17070099711418152,2.7766300439834595,291.2465329170227,0.047571808099746704,5.183449149131775,296.7269082069397,0.002087116241455078
49,49.68581533432007,310.8569383621216,0.22712430357933044,2.6375714540481567,291.11979508399963,0.0513530969619751,5.117991805076599,296.8638596534729,0.0023078620433807373
50,49.86028861999512,311.1875023841858,0.2252938151359558,2.723187208175659,291.28373420238495,0.060733646154403687,5.214208960533142,296.9904799461365,0.0019861161708831787
51,49.98132085800171,311.0302016735077,0.2602512240409851,2.587719202041626,291.48424035310745,0.06909698247909546,5.3548136949539185,296.987676858902,0.0024071335792541504
52,50.072007060050964,311.0834572315216,0.19770854711532593,2.8877127170562744,291.4757071733475,0.09166985750198364,5.455636024475098,296.84041690826416,0.002490431070327759
53,49.77798056602478,311.1217267513275,0.32850465178489685,3.210825204849243,291.5009242296219,0.1007707417011261,5.401099324226379,296.60346150398254,0.0023298263549804688
54,49.685230016708374,311.0045289993286,0.40048396587371826,3.275416135787964,291.4136171936989,0.13516074419021606,5.468622446060181,296.43887519836426,0.0019773244857788086
55,49.59360599517822,310.9906475543976,0.32579973340034485,3.4093053340911865,291.2414055466652,0.10534784197807312,572.3870216310024,177.1739993095398,0.0025762617588043213
56,49.63038206100464,310.97210025787354,0.3300137519836426,3.3978907465934753,291.25356417894363,0.1072528064250946,572.0951967015862,177.27482771873474,0.0015472173690795898
57,49.76477122306824,310.9123148918152,0.4855806827545166,3.4684436917304993,291.3278266787529,0.13059714436531067,572.0811166092753,178.13171708583832,0.00981631875038147
58,49.95464587211609,310.94211435317993,0.5414313077926636,3.4362987875938416,291.4181035757065,0.12853169441223145,571.9836935643107,178.64603078365326,0.009807705879211426
59,50.03293204307556,311.2162444591522,0.6434057950973511,3.1654772758483887,291.48106133937836,0.10131555795669556,571.9563135355711,178.70314633846283,0.02514702081680298
