scorer,DeepCut_resnet50_Project2Jul8shuffle1_125000,DeepCut_resnet50_Project2Jul8shuffle1_125000,DeepCut_resnet50_Project2Jul8shuffle1_125000,DeepCut_resnet50_Project2Jul8shuffle1_125000,DeepCut_resnet50_Project2Jul8shuffle1_125000,DeepCut_resnet50_Project2Jul8shuffle1_125000,DeepCut_resnet50_Project2Jul8shuffle1_125000,DeepCut_resnet50_Project2Jul8shuffle1_125000,DeepCut_resnet50_Project2Jul8shuffle1_125000,DeepCut_resnet50_Project2Jul8shuffle1_125000,DeepCut_resnet50_Project2Jul8shuffle1_125000,DeepCut_resnet50_Project2Jul8shuffle1_125000
bodyparts,shoulder,shoulder,shoulder,elbow,elbow,elbow,wrist,wrist,wrist,hand,hand,hand
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
30,476.7603377699852,378.1467858552933,0.0016443729400634766,473.34227991104126,373.57895851135254,0.02502983808517456,477.41240680217743,373.7473895549774,0.9286558628082275,522.5178632736206,361.59303092956543,0.9867581129074097
31,477.72762310504913,378.20957481861115,0.0004762411117553711,499.0376217365265,377.0096757411957,0.013664275407791138,482.2918846607208,371.04115998744965,0.8977057933807373,523.3297534584999,360.80240869522095,0.991028368473053
32,523.125266969204,361.6435160636902,0.0009289085865020752,481.39975595474243,370.9052177667618,0.0055329203605651855,483.1512988805771,370.7490129470825,0.9818751811981201,524.5902609825134,360.51953983306885,0.9928512573242188
33,473.4318222999573,363.4365850687027,0.0008974969387054443,497.48753094673157,375.3393454551697,0.015941590070724487,482.3869992494583,369.53861713409424,0.9771560430526733,522.8046290874481,359.95959520339966,0.974249005317688
34,473.54483461380005,364.1921022981405,0.0010051131248474121,484.64917546510696,371.10319036245346,0.01731511950492859,482.4222158193588,368.630978345871,0.9809636473655701,520.4970095157623,359.8769657611847,0.9728310108184814
35,491.52756652235985,376.9782075881958,0.0006627738475799561,485.5052852630615,371.2521793246269,0.1923023760318756,484.70361310243607,368.7670736312866,0.9497698545455933,520.8380057811737,360.43601417541504,0.9439669847488403
36,491.6188884675503,376.76340341567993,0.0007798075675964355,485.81655383110046,370.9123295545578,0.06654205918312073,484.40133541822433,368.0153958797455,0.9491456747055054,519.5079679489136,360.3909525871277,0.9497680068016052
37,492.0459337644279,377.11957120895386,0.0008360445499420166,496.93821811676025,375.1806035041809,0.07430019974708557,487.43784499168396,368.24779438972473,0.9033560752868652,521.3938891887665,362.2833957672119,0.9552236795425415
38,492.2619370520115,377.3476552963257,0.0008059144020080566,497.2210109233856,375.42559719085693,0.1607435941696167,488.8030638694763,368.91435647010803,0.8390117287635803,523.4207025170326,362.7616195678711,0.9430186748504639
39,492.855357170105,377.2045679092407,0.000998765230178833,498.4620943069458,375.0019087791443,0.13575884699821472,491.2323268651962,369.8292055130005,0.8366556763648987,525.8072733879089,363.10340815782547,0.9826672077178955
40,492.7627263069153,377.02456974983215,0.0014335215091705322,497.54384994506836,374.2932710647583,0.04011449217796326,490.3487558364868,368.7443175315857,0.9184736013412476,526.2128624916077,363.3961138725281,0.9860355257987976
41,493.0675768852234,376.87275290489197,0.0028330087661743164,493.6953195333481,371.50572976469994,0.035766541957855225,491.43760442733765,368.78384947776794,0.9771389961242676,527.3823962211609,363.0462956428528,0.9859308004379272
42,493.14083790779114,376.7993664741516,0.0031961798667907715,498.5288405418396,373.76800894737244,0.1573742926120758,493.7731466293335,369.67739748954773,0.9907119274139404,523.2104188203812,364.86308336257935,0.9715989828109741
43,493.57702898979187,376.83227467536926,0.0024805963039398193,499.5446485579014,372.8464649915695,0.14749133586883545,494.9593803882599,368.4515016078949,0.9858621954917908,527.4216198921204,359.24223136901855,0.9918684959411621
44,494.4039671421051,376.8471324443817,0.0015779733657836914,500.4358300566673,372.51889258623123,0.5840997099876404,498.6247090101242,368.1452269554138,0.9779019355773926,529.8585608005524,361.269406080246,0.9637184143066406
45,494.91336131095886,364.18846371769905,0.0018722712993621826,501.73677110671997,371.3514244556427,0.5979773998260498,498.93870544433594,367.91121912002563,0.9854243397712708,530.4243558645248,357.16189527511597,0.986274242401123
46,495.3953242301941,364.34554386138916,0.0018497109413146973,503.3858268260956,370.37928807735443,0.6174685955047607,499.97922779247165,367.4924259185791,0.9777175188064575,534.9978628158569,354.45174646377563,0.9299174547195435
47,495.3651237487793,364.3431272506714,0.001696169376373291,503.1922113895416,370.45326006412506,0.6591593027114868,499.78794161975384,367.5197501182556,0.9741212725639343,534.7468013763428,354.6854604482651,0.8631479740142822
48,499.6255214214325,364.3205658495426,0.0007350742816925049,513.5413377285004,371.664412766695,0.268025279045105,500.8104481101036,365.52500808238983,0.9793134927749634,535.3148875236511,352.6001057624817,0.9889686107635498
49,507.96811340004206,363.2568626999855,0.003471583127975464,546.2435773611069,371.61257553100586,0.3340807557106018,503.98604345321655,363.582276314497,0.9893538951873779,539.5438199341297,353.7323567867279,0.9444514513015747
50,508.4983006119728,363.6036366224289,0.0035621821880340576,505.1634798049927,364.9160978794098,0.22375032305717468,506.58508038520813,363.1797282099724,0.9689096212387085,544.4246954917908,352.98022532463074,0.9703410267829895
51,508.8878600001335,363.72088012099266,0.004615724086761475,545.7934811115265,371.79358617961407,0.12261584401130676,508.9208304286003,363.49749130010605,0.9840230941772461,546.6244658231735,353.2178997993469,0.9830257892608643
52,509.8753342628479,363.60430133342743,0.005498290061950684,512.3450713157654,364.6316754221916,0.049800753593444824,512.4349284172058,363.13615131378174,0.9978944063186646,549.4528743028641,352.4753668308258,0.9613251686096191
53,510.84424018859863,363.8020054399967,0.0047941505908966064,514.1294541358948,364.3379574716091,0.06329536437988281,514.3882064819336,363.80104361474514,0.9992064237594604,551.5793347358704,354.7574099302292,0.9651185274124146
54,511.6459696292877,364.32772597670555,0.003461688756942749,518.2212853431702,365.39884305000305,0.3794122636318207,517.308762550354,363.4244371652603,0.9970873594284058,559.4703412055969,349.9133424758911,0.8824260234832764
55,523.6230092048645,363.7951803356409,0.0039445459842681885,518.2609288692474,364.839635848999,0.22733700275421143,518.3678665161133,363.10287046432495,0.9984239339828491,559.5872530937195,357.3496608734131,0.9556581377983093
56,523.9592344649136,363.67521637678146,0.005183607339859009,519.20836353302,364.6301815509796,0.2830866575241089,520.2146663665771,362.95801961421967,0.99477219581604,561.1546416282654,356.9388943910599,0.9339759349822998
57,524.0792488008738,363.7206342816353,0.005618005990982056,519.0248153209686,364.46382853388786,0.2106117606163025,520.1666026115417,362.9877634048462,0.9966078996658325,560.5425534248352,356.6235788464546,0.9775171279907227
58,524.2911772429943,363.4220334291458,0.004928916692733765,520.1228451728821,363.9747373703867,0.1731630265712738,522.9516621828079,360.58322763442993,0.9967371821403503,560.6098656654358,353.27195167541504,0.9855582118034363
59,524.9716016054153,363.4642682671547,0.005473971366882324,521.6323227882385,363.3416142463684,0.06263560056686401,526.5082998275757,360.96821451187134,0.9969949722290039,562.0158069133759,352.47393321990967,0.9965406656265259
60,524.7265416383743,363.98600652068853,0.005508631467819214,521.9465880393982,363.547094643116,0.21073979139328003,527.4185638427734,360.79490423202515,0.991489052772522,570.469740152359,344.94134283065796,0.9719409942626953
61,524.4713635146618,363.51016330718994,0.0042792558670043945,566.8944253921509,375.2193694114685,0.8222665786743164,526.4449515342712,358.7599813938141,0.9965653419494629,571.6381614506245,343.59597659111023,0.8031430840492249
62,524.9887055158615,363.46222507953644,0.004587620496749878,565.67420566082,373.35418343544006,0.5251479148864746,526.993411064148,359.5781672000885,0.9959912300109863,568.0773181915283,347.68864449858665,0.9428213834762573
63,524.93108522892,363.0529161095619,0.004282504320144653,571.4791104793549,371.4219532608986,0.28237658739089966,526.5557804107666,359.461758852005,0.9993727207183838,571.4603416919708,345.3696427345276,0.9726458787918091
64,524.623631298542,363.0133091211319,0.003598839044570923,571.1697101593018,371.1379106640816,0.126869797706604,524.7219922542572,359.30227065086365,0.9968464374542236,571.2206491231918,343.71640729904175,0.9810900092124939
65,524.5931858420372,362.9761265516281,0.0038820207118988037,520.5427865982056,361.47899293899536,0.04410088062286377,525.0204538106918,358.79324555397034,0.9975040555000305,573.4497246742249,341.8760634660721,0.9855806827545166
66,524.7662809491158,362.78281831741333,0.00397336483001709,562.9480135440826,371.9397737905383,0.07642224431037903,525.0080168247223,359.05865001678467,0.9982426166534424,572.1985016912222,342.479373216629,0.9813882112503052
67,524.600220322609,363.0700649023056,0.002875298261642456,564.2675510048866,371.3333588242531,0.12586426734924316,524.6594883203506,358.8019735813141,0.9973759055137634,572.8427695035934,342.6133346557617,0.9901313781738281
68,524.6012629270554,362.97581446170807,0.003004401922225952,564.5648837089539,371.1209546327591,0.11775362491607666,524.894605576992,358.9580292701721,0.9974185228347778,572.8351939320564,342.952556848526,0.9919461011886597
69,524.6536169052124,362.6213027238846,0.004349559545516968,565.0154900550842,370.68069076538086,0.044986218214035034,526.5580015182495,358.3787112236023,0.9983417391777039,572.4651189148426,342.0119800567627,0.9940329194068909
70,524.5649371147156,362.9329311847687,0.0038308799266815186,564.8149791359901,370.78482723236084,0.13946041464805603,526.8319330215454,358.74632573127747,0.9957976937294006,573.5240514278412,342.44880509376526,0.9897134304046631
71,525.2652180194855,349.2470782995224,0.0025950074195861816,564.6121181249619,371.0400594472885,0.11949208378791809,529.160270690918,357.8100526332855,0.9985101819038391,573.7554689645767,343.6605429649353,0.9528204202651978
72,526.0827784538269,363.490729868412,0.0035882890224456787,529.3828182220459,358.17863416671753,0.048114657402038574,530.035165309906,359.05398535728455,0.9960371255874634,573.3001908063889,344.66792917251587,0.9323102235794067
73,527.0200681686401,363.6761873960495,0.0015861988067626953,564.519767999649,372.33177611231804,0.09289851784706116,532.380769431591,358.12559151649475,0.9927233457565308,575.3566200733185,344.91537141799927,0.6523110866546631
74,527.0492124557495,350.263365983963,0.0012454390525817871,563.727507263422,372.4828099012375,0.37697988748550415,532.5878229737282,358.22358989715576,0.9914659857749939,576.190037727356,345.9582223892212,0.41893526911735535
75,526.8558778762817,350.74404740333557,0.0019571781158447266,564.5869346261024,371.17989468574524,0.14393922686576843,531.9950441615656,357.6443623304367,0.9963449835777283,576.6906757354736,341.18778216838837,0.9396734833717346
76,527.0362918376923,356.66409999132156,0.0018237829208374023,563.7721937596798,371.18839770555496,0.18450495600700378,532.9115450978279,357.4887902736664,0.9968036413192749,577.1922943592072,339.9910272685811,0.9484496116638184
77,527.1312606334686,350.18964099884033,0.0031696856021881104,564.8431887030602,370.16294944286346,0.1760566234588623,531.8120917230844,356.16870126128197,0.9983601570129395,575.2137212753296,341.5346381664276,0.9379582405090332
78,527.316675901413,350.1060163974762,0.0017543137073516846,564.2803087830544,369.2806797027588,0.10515406727790833,532.3971856832504,356.3029542565346,0.9888379573822021,572.9330065250397,341.16774356365204,0.9800829887390137
79,527.2616469860077,350.0439524650574,0.0021688640117645264,564.5506211519241,369.3154106140137,0.12336471676826477,532.1432345956564,356.1503148674965,0.9943349361419678,573.0375829935074,341.06404745578766,0.9735186100006104
80,526.4953451156616,350.4498801231384,0.002569139003753662,530.7624816894531,356.4975878596306,0.11790278553962708,531.5737385749817,356.7101798057556,0.9980340600013733,573.5154782533646,341.6040155887604,0.9950322508811951
81,524.9079151749611,362.1984875202179,0.003463238477706909,529.1673650741577,357.08822190761566,0.45497754216194153,529.6748204231262,356.87609964609146,0.977920651435852,571.2762672901154,344.0879783630371,0.9943429827690125
82,524.8124045133591,361.76950192451477,0.004552930593490601,528.9102306365967,356.81444573402405,0.4686429500579834,529.4208352565765,356.5701610445976,0.9918950796127319,571.0725782513618,340.28301617503166,0.9960799217224121
83,525.5507408380508,350.1137776374817,0.004779398441314697,528.6762285232544,356.6511604189873,0.24112585186958313,530.1122354269028,355.59207889437675,0.9971377849578857,568.0239677429199,340.56858944892883,0.9868854284286499
84,525.2671738862991,350.10474038124084,0.0050931572914123535,528.3492712974548,356.2906234562397,0.4968388080596924,529.6573164463043,355.2082085609436,0.9896935224533081,564.9410265088081,342.81799721717834,0.9825551509857178
85,525.5349413156509,355.22609227895737,0.005724191665649414,529.17751121521,356.13568687438965,0.37005776166915894,530.2200380563736,355.1386419534683,0.9983726143836975,566.8079566955566,345.7366316318512,0.9869427680969238
86,525.2566205263138,362.0042314529419,0.004018902778625488,530.2569761276245,356.65337151288986,0.3798258900642395,530.9171289205551,356.445884257555,0.9972999691963196,571.4914354681969,343.62086176872253,0.9817008972167969
87,525.7447539567947,362.804127573967,0.002838045358657837,562.326410651207,370.60138404369354,0.14106610417366028,531.3162723779678,356.6247002482414,0.9944937229156494,568.3172497749329,347.9390675909817,0.9320229291915894
88,525.8251292705536,362.7349932193756,0.00221368670463562,562.750493645668,370.970391869545,0.2275678515434265,531.4719753265381,357.30883371829987,0.9967145919799805,570.5316686630249,347.10223150253296,0.9336262941360474
89,525.5678640604019,362.6851006746292,0.0023841261863708496,562.9890828132629,371.09070789813995,0.24152687191963196,531.2570722103119,356.93356305360794,0.9974095225334167,570.4200550317764,346.83754873275757,0.9540981650352478
90,525.7206414937973,362.88793420791626,0.0034014880657196045,562.875422000885,371.8639976233244,0.09992077946662903,530.3707218170166,358.050883769989,0.9980580806732178,567.8927984237671,350.71348428726196,0.9898371696472168
91,525.998654961586,363.2957692742348,0.00399354100227356,530.3586740493774,358.02883553504944,0.07530221343040466,530.8876492977142,358.7199122905731,0.9989138841629028,565.7585753202438,354.3504070043564,0.985758900642395
92,525.7654519081116,363.07062977552414,0.0039376020431518555,530.4708161354065,358.21699476242065,0.14839157462120056,530.2232427597046,358.82124614715576,0.9974963068962097,566.3664047718048,353.83583784103394,0.9945625066757202
93,526.0553760528564,363.17156851291656,0.003937184810638428,530.8146705627441,358.2407820224762,0.10867846012115479,531.2984802126884,359.3978440761566,0.9985111951828003,566.456328868866,353.74880862236023,0.9893103837966919
94,526.1853420734406,363.0645371079445,0.0037458837032318115,529.8752589225769,358.0651259422302,0.09004244208335876,530.0005614757538,358.8915991783142,0.9983747005462646,565.2830550670624,353.9117019176483,0.9855073690414429
95,526.5193159580231,363.19058096408844,0.004291504621505737,530.5318694114685,357.9985877275467,0.08821359276771545,530.968663930893,359.0598974227905,0.9988399744033813,566.1780891418457,353.7890110015869,0.9645029902458191
96,526.4623997211456,363.37465077638626,0.0020426511764526367,563.3619812726974,372.5575952529907,0.13338246941566467,532.04670920223,357.6190129518509,0.9936237335205078,572.6827248930931,344.92210578918457,0.7940148115158081
97,526.060674905777,363.2189072370529,0.002857416868209839,569.3353931903839,371.13181161880493,0.15670379996299744,532.1444823592901,358.2103703022003,0.997885525226593,573.6718072891235,344.70013523101807,0.9683423042297363
98,526.0688602924347,363.1134303808212,0.0025634765625,530.9637751579285,357.6017223596573,0.10591369867324829,531.612152248621,358.2360939979553,0.9956267476081848,572.1026501134038,343.54804253578186,0.9954310655593872
99,525.123468875885,362.2028235197067,0.004309743642807007,529.0908060073853,356.92162799835205,0.2312719225883484,529.4988534450531,356.6243577003479,0.9978816509246826,572.0046006888151,342.6206142902374,0.9958120584487915
100,525.2275650501251,362.2358601093292,0.003947615623474121,529.3670220375061,357.00626373291016,0.19709375500679016,529.8541028499603,356.7522163391113,0.9983788728713989,572.2286355942488,342.5423221588135,0.9956350922584534
101,524.9604536294937,362.09974443912506,0.004820495843887329,529.4621324539185,356.72034722566605,0.3239375352859497,530.5769160985947,356.014022548683,0.9967692494392395,573.7947345972061,342.71819519996643,0.967496395111084
102,525.9658118486404,349.36618173122406,0.007059037685394287,528.8841638565063,355.72184693813324,0.20354020595550537,529.7588443756104,354.5893940925598,0.9993476867675781,567.0977005958557,346.2200688123703,0.990532398223877
103,525.6236255168915,348.5722576379776,0.005693942308425903,527.6852443218231,353.5111494064331,0.4302981197834015,528.8058564662933,352.5948688983917,0.9937402009963989,570.4008821249008,342.3857653141022,0.993672251701355
104,526.3475317955017,348.0951332375407,0.0033355653285980225,532.4062279164791,351.1230802536011,0.3057886064052582,530.5778441429138,349.4149124622345,0.9969055652618408,566.7026574611664,339.6806395947933,0.9674471616744995
105,525.4783347845078,342.20718026161194,0.002869933843612671,532.5329732894897,348.1943292468786,0.16433078050613403,530.4978533983231,346.21971678733826,0.9993691444396973,564.1865405887365,337.41425585746765,0.9974590539932251
106,524.242164939642,334.88714504241943,0.005027741193771362,527.6498637199402,342.64014053344727,0.21829620003700256,529.1305804252625,340.9441894888878,0.9994646310806274,566.1480844020844,327.6798689365387,0.9975874423980713
107,527.5065467357635,333.1898897886276,0.0035396218299865723,545.2494876384735,340.1620273590088,0.31409764289855957,531.4210355877876,333.9088933467865,0.9997567534446716,563.3297637701035,321.5661587715149,0.9999489188194275
108,525.0565394163132,325.6256448030472,0.003629922866821289,559.8291754722595,339.0598823428154,0.4942895770072937,527.9403872489929,329.12324237823486,0.9996311664581299,564.5917780995369,315.7698984891176,0.9824905395507812
109,526.8751623630524,315.4457175731659,0.0032577812671661377,544.7186019420624,322.29050958156586,0.05315667390823364,528.0537519454956,313.72923374176025,0.9967769384384155,556.90593791008,306.01020753383636,0.35935771465301514
110,525.282548904419,301.18509662151337,0.0035827457904815674,556.205428302288,314.33132922649384,0.34878501296043396,523.4096103310585,305.96018648147583,0.9992947578430176,560.891108751297,288.45408177375793,0.9931243658065796
111,525.7913348674774,300.966630756855,0.003832101821899414,555.43466848135,314.17490673065186,0.24613738059997559,523.9233336523175,305.65494179725647,0.9996012449264526,560.7618532180786,289.0264251232147,0.9873424768447876
112,523.8760816603899,298.4685195684433,0.0032101571559906006,559.6141877174377,301.74754428863525,0.028659969568252563,517.0787223577499,296.76955461502075,0.999474048614502,560.1610758304596,279.53473687171936,0.9924358129501343
113,512.7183327674866,285.09180879592896,0.0021970272064208984,558.3385262489319,292.39533844590187,0.18755823373794556,515.8253590464592,288.05140829086304,0.9998903274536133,556.5332405567169,272.30171608924866,0.9997595548629761
114,555.4698076248169,267.9507404975593,0.005543649196624756,394.27315282821655,316.1240054666996,0.04828214645385742,512.2013902664185,280.30009746551514,0.9969140291213989,556.5848511457443,262.2659728527069,0.9990004897117615
115,554.6434148550034,267.1514884233475,0.0012764036655426025,544.427576303482,275.78755527734756,0.037054359912872314,508.50653010606766,274.62792122364044,0.9920704364776611,549.5901129245758,256.0600230693817,0.9997873306274414
116,508.31733056902885,267.58498990535736,0.004785299301147461,386.7399160861969,310.17445373535156,0.11902713775634766,502.8920249938965,268.79185569286346,0.9998406171798706,545.8645477294922,250.5329074859619,0.9998506903648376
117,508.21148693561554,266.2340261936188,0.00474470853805542,542.8124871253967,263.00716972351074,0.025875180959701538,502.1426408290863,263.11202692985535,0.9995136260986328,542.293933391571,242.67484509944916,0.9995088577270508
118,497.80021142959595,254.19472885131836,0.0014767646789550781,542.0238518714905,259.1501182317734,0.012738287448883057,503.0957190990448,256.8581602573395,0.9999185800552368,541.4854899644852,238.56987810134888,0.9998232126235962
119,496.9104480743408,252.33310493826866,0.0030098259449005127,400.17313861846924,292.3258688747883,0.012397527694702148,499.8989674821496,253.54496335983276,0.9999244809150696,542.3605823516846,232.76576042175293,0.9999078512191772
120,539.6846445202827,234.39140033721924,0.005750119686126709,391.45600938796997,289.59426164627075,0.24058112502098083,497.0328471660614,246.6642186641693,0.9997268319129944,538.7879236936569,229.40093743801117,0.9998035430908203
121,538.0859328508377,234.62047934532166,0.0019981861114501953,391.5010390281677,285.25734066963196,0.31906139850616455,496.9108145236969,241.87096333503723,0.9999192953109741,537.3215160369873,225.63857626914978,0.9997889995574951
122,393.26600766181946,282.2312581539154,0.0014975666999816895,390.25602674484253,283.2414792776108,0.17379584908485413,496.5280079841614,237.60918879508972,0.9990284442901611,535.8090236186981,221.84350323677063,0.9987528324127197
123,534.4573831558228,207.44585824012756,0.0020075440406799316,387.5525876879692,280.1519994735718,0.5466520190238953,491.8755402043462,232.39441919326782,0.9988399147987366,533.4024735689163,214.9692027568817,0.999961793422699
124,539.3387864232063,218.0872368812561,0.003612428903579712,386.824822306633,278.7055323123932,0.6783931851387024,489.09812331199646,226.7855043411255,0.999405026435852,532.572226524353,212.61096680164337,0.9999555945396423
